cod_ticket,id_elemento_catalogo,cantidad
1864,25,2311
1864,114,2262
1864,84,884
1864,11,2825
1864,118,1934
1864,83,1926
1864,28,1629
1864,70,2311
1864,23,4596
1864,67,2275
1864,69,2346
1864,56,2103
1864,48,2982
1864,47,1529
1864,74,3943
1864,101,2506
1864,41,2724
1864,64,4485
1864,44,1575
1864,62,1659
1864,87,4127
1864,81,1157
1864,90,1824
1865,62,1661
1865,16,3483
1865,79,927
1865,4,3523
1865,103,1868
1865,20,804
1865,109,2527
1865,3,3069
1865,89,2669
1865,84,1049
1865,112,1544
1865,58,1658
1865,19,3469
1865,33,593
1865,52,2849
1865,105,4110
1865,32,2458
1865,110,1625
1865,39,629
1865,47,4883
1865,83,871
1866,112,4620
1866,66,1758
1866,39,4237
1866,33,3799
1866,87,2996
1866,85,3829
1866,96,4678
1866,53,1355
1866,49,2028
1866,76,4965
1866,29,3816
1866,88,3439
1866,97,4420
1866,23,4801
1866,52,2133
1866,110,4267
1866,62,1519
1866,3,3948
1866,4,3322
1866,6,2353
1866,84,1593
1866,16,585
1866,60,1647
1867,26,3146
1867,38,1515
1867,3,2320
1867,74,2854
1867,2,791
1867,23,3417
1867,6,2380
1867,109,437
1867,112,879
1867,80,2789
1867,41,412
1867,12,2555
1867,81,3129
1867,45,264
1867,4,2712
1867,61,2003
1867,82,750
1867,19,3893
1868,7,1297
1868,26,4040
1868,117,4142
1868,105,3905
1868,72,2278
1868,92,434
1868,66,2092
1868,76,4136
1868,16,2965
1868,21,2416
1868,47,3841
1868,74,3734
1868,114,1434
1868,52,3748
1868,3,1025
1868,8,2591
1868,4,2239
1868,33,1818
1869,100,4421
1869,63,1303
1869,5,1404
1869,92,2026
1869,19,3950
1869,94,593
1869,43,3613
1869,66,1977
1869,82,4365
1869,44,4199
1869,81,1618
1869,11,2566
1869,45,3691
1869,15,1603
1869,35,1071
1869,107,4734
1869,72,2345
1869,30,4462
1869,23,1397
1869,59,1322
1869,74,1824
1869,118,1537
1869,112,3259
1869,67,418
1869,9,1477
1870,27,703
1870,96,4891
1870,53,4178
1870,44,1921
1870,100,3090
1870,55,2746
1870,19,4228
1870,15,3617
1870,16,1430
1870,29,2137
1870,36,3398
1870,108,2175
1870,30,2846
1870,106,3732
1870,77,1473
1870,61,4079
1870,10,211
1870,48,4866
1870,79,2961
1870,38,1418
1870,28,4579
1870,114,686
1870,75,604
1871,37,2285
1871,52,967
1871,110,1573
1871,43,354
1871,19,255
1871,118,2389
1871,64,2015
1871,93,1410
1871,44,4446
1871,63,3498
1871,117,4492
1871,35,3103
1871,74,1665
1871,84,613
1871,49,1298
1871,107,3725
1871,68,1895
1871,29,4397
1871,105,4518
1871,99,877
1871,65,4032
1872,87,1517
1872,80,2387
1872,33,596
1872,9,4579
1872,74,760
1872,63,775
1872,64,4855
1872,82,795
1872,104,875
1872,50,3721
1872,28,4286
1872,111,1171
1872,72,216
1872,55,4206
1872,42,1946
1872,96,1256
1872,37,1327
1872,13,3006
1872,91,1515
1872,93,391
1872,16,1094
1872,85,4019
1872,52,1213
1872,62,2789
1873,78,3537
1873,48,3677
1873,74,4687
1873,19,2445
1873,57,4765
1873,55,1597
1873,18,1195
1873,30,4711
1873,20,2772
1873,69,1681
1873,11,1386
1873,117,3268
1873,97,2936
1873,47,1012
1873,92,513
1873,77,4068
1873,102,4747
1873,71,2380
1873,10,4655
1873,65,264
1873,23,551
1873,80,1614
1873,22,4602
1874,97,2969
1874,26,4908
1874,77,4887
1874,70,4969
1874,52,2154
1874,89,2532
1874,105,4010
1874,25,2041
1874,45,4312
1874,31,4434
1874,115,4563
1874,80,2045
1874,74,937
1874,106,1796
1874,8,4027
1874,28,459
1874,3,2033
1874,62,4573
1874,32,4253
1874,30,629
1874,73,3717
1874,118,1136
1874,99,2818
1874,46,1458
1874,7,3287
1874,100,3801
1875,58,4056
1875,3,4230
1875,89,1811
1875,37,328
1875,46,3480
1875,53,4320
1875,24,3161
1875,107,1387
1875,84,4341
1875,74,4255
1875,100,2289
1875,38,2512
1875,67,841
1875,113,797
1875,4,431
1875,72,3692
1875,90,892
1875,81,4327
1875,110,2071
1875,103,943
1875,69,351
1875,118,4626
1875,108,3865
1875,29,4577
1875,39,305
1875,65,3031
1876,94,4915
1876,14,3775
1876,74,1011
1876,62,3091
1876,90,4147
1876,91,3952
1876,76,1612
1876,6,2527
1876,100,1797
1876,28,4422
1876,56,4722
1876,38,1969
1876,89,2438
1876,120,777
1876,78,1557
1876,107,2475
1876,41,4621
1876,27,220
1877,70,1536
1877,37,1332
1877,42,4637
1877,8,424
1877,114,3314
1877,30,4086
1877,12,4660
1877,11,548
1877,40,4261
1877,26,604
1877,103,2945
1877,36,2805
1877,75,597
1877,78,1471
1877,56,3849
1877,2,2419
1877,109,4624
1877,86,1017
1877,91,4380
1878,27,4572
1878,67,3394
1878,103,2067
1878,28,1483
1878,77,3644
1878,114,1737
1878,41,1467
1878,117,1125
1878,3,2880
1878,88,3047
1878,90,1844
1878,104,673
1878,87,913
1878,86,451
1878,31,4704
1878,69,448
1878,81,1239
1878,95,2101
1878,45,3545
1878,78,2978
1878,73,2976
1878,46,503
1878,60,3788
1878,39,1309
1878,74,1699
1878,14,1699
1878,99,1330
1879,54,1768
1879,45,258
1879,103,2173
1879,88,4565
1879,58,3472
1879,46,2919
1879,53,4198
1879,120,2396
1879,57,437
1879,32,4299
1879,56,2426
1879,4,1538
1879,61,1430
1879,76,3860
1879,104,3007
1879,87,3515
1879,70,2657
1879,105,1079
1880,25,4500
1880,79,353
1880,10,3477
1880,69,2634
1880,82,3108
1880,48,506
1880,110,1718
1880,102,1338
1880,63,4915
1880,8,1996
1880,45,1352
1880,20,2741
1880,38,3053
1880,99,2096
1880,118,1171
1880,51,2276
1880,71,4658
1880,64,1439
1880,92,460
1881,5,2865
1881,99,2893
1881,52,2679
1881,108,3338
1881,27,3320
1881,112,4138
1881,90,4929
1881,35,2436
1881,36,1572
1881,26,1462
1881,29,4696
1881,78,4027
1881,71,1223
1881,83,4503
1881,102,870
1881,76,1358
1881,1,3400
1881,117,3620
1881,60,2103
1881,10,3350
1881,63,1387
1881,74,2268
1881,45,1131
1881,51,2598
1882,4,4493
1882,6,352
1882,35,4556
1882,79,2644
1882,14,2105
1882,113,3850
1882,52,3289
1882,20,3497
1882,111,4041
1882,45,3006
1882,85,4804
1882,31,4276
1882,27,2109
1882,84,1855
1882,83,3330
1882,24,723
1882,30,4670
1882,48,2852
1882,91,2192
1882,118,567
1882,109,1912
1883,120,4249
1883,15,1958
1883,7,1815
1883,95,2384
1883,84,4937
1883,109,884
1883,10,3627
1883,34,4973
1883,94,503
1883,75,1657
1883,70,378
1883,12,4092
1883,18,2832
1883,113,1655
1883,110,804
1883,100,1280
1883,27,1140
1883,29,2683
1883,106,2472
1883,44,3985
1883,66,4302
1883,52,3783
1883,71,1972
1883,14,1617
1883,2,477
1883,35,2918
1883,1,3511
1883,65,1109
1884,58,1923
1884,2,2699
1884,30,1763
1884,73,2412
1884,12,4744
1884,101,3066
1884,85,3931
1884,36,1315
1884,111,1659
1884,43,4187
1884,55,1978
1884,8,4556
1884,109,4803
1884,96,923
1884,92,3190
1884,63,3712
1884,4,2059
1884,84,1696
1884,67,1106
1884,99,4135
1885,75,846
1885,59,2663
1885,119,3956
1885,79,2346
1885,87,866
1885,9,1537
1885,107,4519
1885,99,4653
1885,28,3534
1885,14,2172
1885,85,1437
1885,30,1397
1885,88,4010
1885,49,3351
1885,70,4684
1885,103,4311
1885,102,1084
1885,71,1170
1885,63,2661
1885,29,3433
1885,81,4648
1885,92,2588
1886,61,1415
1886,116,3106
1886,31,1305
1886,115,3182
1886,98,2300
1886,85,4358
1886,45,3672
1886,14,1622
1886,46,4560
1886,15,3637
1886,56,4866
1886,113,4652
1886,114,1389
1886,63,1111
1886,34,1496
1886,105,3892
1886,9,1096
1886,71,1354
1886,51,2721
1886,6,3702
1886,53,3532
1886,16,1081
1886,95,2864
1886,119,3576
1886,77,1985
1886,104,621
1886,58,2343
1886,4,1627
1887,110,796
1887,117,853
1887,26,2158
1887,87,1525
1887,49,4173
1887,9,2310
1887,5,657
1887,98,569
1887,35,1321
1887,119,1456
1887,111,3809
1887,83,2290
1887,8,2956
1887,102,4343
1887,40,1596
1887,11,4021
1887,104,1992
1887,120,1379
1887,61,4084
1887,69,1587
1887,116,1086
1887,15,2083
1887,57,3166
1887,13,1193
1887,62,3427
1887,72,839
1887,44,4093
1888,117,3560
1888,34,1675
1888,42,3367
1888,7,832
1888,9,3350
1888,18,4380
1888,91,1252
1888,33,1713
1888,67,2932
1888,58,2619
1888,37,1693
1888,30,1141
1888,96,4260
1888,12,4753
1888,106,2307
1888,88,4905
1888,101,3941
1888,69,1133
1888,40,4243
1888,54,3844
1888,64,759
1888,95,1566
1888,102,3024
1888,15,923
1888,59,1003
1889,43,4215
1889,116,2893
1889,74,2361
1889,14,2782
1889,108,3225
1889,33,4167
1889,98,4653
1889,84,1759
1889,110,3233
1889,40,3065
1889,26,811
1890,68,763
1890,30,3413
1890,16,3170
1890,104,4603
1890,50,3847
1890,108,2406
1890,60,2976
1890,2,989
1890,69,2787
1890,52,1053
1890,86,3402
1890,57,4827
1890,40,3768
1890,12,2931
1890,79,3772
1891,26,1373
1891,46,4416
1891,63,1501
1891,16,3786
1891,80,2705
1891,111,1449
1891,85,3701
1891,105,3806
1891,40,820
1891,73,1984
1891,110,2812
1891,100,3328
1891,21,4719
1891,69,3132
1891,116,2694
1891,67,1192
1891,33,974
1891,115,3666
1892,52,1036
1892,63,2364
1892,23,942
1892,102,4720
1892,28,3336
1892,59,1397
1892,9,3287
1892,21,1500
1892,84,2205
1892,39,2089
1892,45,2392
1892,93,2083
1892,110,1202
1892,108,4173
1892,12,256
1892,6,4719
1892,49,4953
1892,36,1626
1892,85,1742
1892,82,3624
1893,36,4153
1893,62,3929
1893,44,4554
1893,23,408
1893,51,2651
1893,2,4628
1893,96,3316
1893,21,3721
1893,22,3868
1893,108,1294
1893,119,3680
1893,98,2266
1893,42,1358
1893,33,1506
1893,5,1947
1893,63,984
1893,18,2681
1893,30,2293
1893,91,3992
1893,118,1172
1893,83,3335
1893,12,2526
1893,80,4488
1893,99,4335
1894,84,3167
1894,108,2342
1894,18,1937
1894,82,4441
1894,114,4516
1894,37,3188
1894,113,203
1894,86,2358
1894,2,2695
1894,55,2501
1894,56,2314
1894,99,3418
1894,9,3192
1894,77,4355
1894,35,3085
1894,25,3707
1895,74,3909
1895,9,1345
1895,108,911
1895,102,267
1895,112,2509
1895,60,4328
1895,79,883
1895,2,2895
1895,43,886
1895,41,3491
1895,12,4705
1895,96,248
1895,36,1263
1895,72,3685
1895,64,2385
1895,77,1713
1895,11,1028
1895,105,3599
1895,87,3054
1895,50,1780
1895,23,3384
1896,114,3178
1896,45,1309
1896,90,816
1896,82,3764
1896,56,3503
1896,48,2544
1896,52,4451
1896,108,1215
1896,2,1700
1896,112,202
1896,120,3303
1896,13,520
1896,27,4684
1896,17,346
1896,3,1437
1896,91,814
1896,74,4892
1896,76,563
1897,67,1924
1897,23,3466
1897,53,746
1897,105,2442
1897,27,1397
1897,86,221
1897,12,1082
1897,34,2862
1897,80,2695
1897,74,1718
1897,118,3188
1897,79,1893
1897,75,3396
1897,77,4792
1897,88,3836
1897,1,4568
1897,116,1421
1897,81,3148
1897,9,398
1897,95,1343
1897,25,1217
1897,117,465
1898,111,1108
1898,63,2875
1898,49,534
1898,83,2753
1898,61,2960
1898,31,1629
1898,80,1752
1898,113,3445
1898,72,2095
1898,96,2802
1898,104,4149
1898,81,1210
1898,114,1325
1898,9,3876
1898,19,1408
1898,53,1742
1898,108,3881
1898,95,4531
1898,33,4247
1898,98,3114
1898,32,2201
1899,39,333
1899,85,1255
1899,22,2370
1899,43,1134
1899,41,3113
1899,115,822
1899,50,4086
1899,24,2816
1899,31,2306
1899,120,4097
1899,57,2472
1899,63,1149
1899,92,3783
1899,73,4863
1899,69,3866
1899,96,615
1899,3,4662
1899,90,4837
1899,76,493
1899,20,457
1899,60,3410
1899,100,3452
1899,108,1069
1899,78,4936
1899,58,3430
1899,118,3457
1899,113,836
1899,82,4061
1900,119,569
1900,39,3113
1900,42,3761
1900,67,211
1900,15,3494
1900,51,1305
1900,19,3554
1900,53,1620
1900,63,3634
1900,73,2803
1900,97,2995
1900,102,4289
1900,118,1442
1900,27,3322
1900,30,758
1900,35,3428
1900,58,3953
1900,71,3776
1900,34,2616
1900,3,2442
1900,94,3848
1900,89,389
1900,111,901
1900,20,2668
1900,2,4024
1900,5,2775
1900,112,4358
1901,106,4456
1901,72,4667
1901,30,3051
1901,75,4282
1901,14,3088
1901,40,943
1901,42,4852
1901,51,1556
1901,64,3054
1901,81,1115
1901,107,2296
1901,44,4926
1901,90,2294
1901,48,4386
1901,28,793
1901,25,2692
1901,54,2658
1901,74,1926
1901,118,3811
1901,100,2619
1901,35,4886
1901,84,1152
1901,78,1779
1901,110,3773
1901,87,1817
1901,32,1736
1901,68,2369
1902,46,900
1902,74,2997
1902,106,3050
1902,87,4065
1902,69,922
1902,16,3329
1902,33,389
1902,108,2050
1902,40,2636
1902,15,3795
1902,110,4764
1902,30,461
1902,86,4826
1902,38,532
1902,9,2870
1902,44,2585
1902,92,3456
1902,4,3814
1902,77,4825
1902,23,2859
1902,88,894
1902,105,3014
1902,41,2660
1902,12,2426
1902,24,3128
1902,53,728
1903,18,1478
1903,32,3023
1903,87,2317
1903,38,3667
1903,4,888
1903,22,402
1903,82,4495
1903,85,3368
1903,81,999
1903,98,2281
1903,2,3736
1903,24,3719
1903,34,2301
1903,13,4262
1903,21,1203
1903,90,2960
1903,25,2300
1903,40,2134
1903,117,2679
1903,84,3223
1903,67,3227
1903,120,1849
1903,9,4463
1903,17,256
1903,68,2758
1903,37,4162
1904,21,3232
1904,101,1754
1904,10,2658
1904,57,529
1904,6,900
1904,108,4294
1904,77,2981
1904,117,4779
1904,66,743
1904,87,1523
1904,3,3414
1904,56,498
1904,94,803
1904,40,2446
1904,55,2175
1904,17,2050
1904,110,1217
1904,69,1787
1904,73,809
1904,42,3863
1904,85,3056
1904,60,825
1905,35,349
1905,1,3465
1905,68,996
1905,17,4081
1905,49,3719
1905,115,3933
1905,75,2795
1905,59,1895
1905,96,3375
1905,33,2067
1905,24,452
1905,98,3147
1905,79,4788
1905,92,1732
1905,25,3685
1905,93,1198
1905,42,2537
1905,12,4165
1905,71,1119
1906,105,3756
1906,118,4563
1906,30,3099
1906,75,3241
1906,82,4558
1906,25,1130
1906,84,1052
1906,13,2113
1906,65,3585
1906,29,888
1906,63,4272
1906,89,2868
1906,42,2103
1906,98,2451
1906,115,4082
1906,71,287
1906,68,3952
1906,81,1440
1906,36,4137
1907,2,750
1907,68,501
1907,84,4206
1907,79,398
1907,54,3194
1907,6,1105
1907,5,3326
1907,39,4669
1907,24,3654
1907,91,2534
1907,12,359
1907,114,563
1907,45,3288
1907,103,2895
1907,83,2886
1907,100,3029
1907,82,1547
1907,67,4728
1907,18,3283
1907,101,1135
1907,21,1597
1907,85,2432
1907,16,4102
1907,76,2956
1907,32,4758
1907,87,839
1907,56,3999
1907,92,478
1908,28,3476
1908,69,1393
1908,2,3638
1908,66,4685
1908,68,1585
1908,54,4937
1908,6,1206
1908,101,4980
1908,46,4647
1908,88,1645
1908,22,1667
1908,29,4904
1908,5,4274
1908,34,4632
1908,45,2604
1908,57,4656
1908,118,988
1908,61,3114
1908,31,2734
1908,106,2305
1908,100,425
1908,43,551
1908,27,2710
1909,76,3367
1909,46,2924
1909,107,2226
1909,62,296
1909,13,3301
1909,95,218
1909,112,2680
1909,44,3355
1909,49,2415
1909,56,4798
1909,57,575
1909,92,1350
1909,31,3682
1909,85,4775
1909,19,2846
1909,66,4465
1909,18,1074
1909,117,3079
1909,97,1544
1909,78,2860
1909,63,747
1909,28,4782
1909,84,804
1910,92,4412
1910,80,2801
1910,55,2287
1910,58,2561
1910,90,1936
1910,59,2095
1910,32,3747
1910,118,3440
1910,31,1440
1910,6,1318
1910,52,815
1910,45,1165
1910,95,4816
1910,21,3124
1910,102,4866
1910,69,1523
1910,56,2264
1910,97,205
1910,99,3220
1910,111,320
1910,98,1640
1911,108,1841
1911,64,3690
1911,54,2655
1911,58,4595
1911,88,2859
1911,71,3774
1911,32,3472
1911,74,3966
1911,68,1478
1911,21,2893
1911,95,1351
1911,85,3383
1911,14,4663
1911,94,2088
1911,90,3751
1911,92,1111
1911,75,4986
1911,112,4949
1912,81,3816
1912,47,256
1912,66,1504
1912,84,4718
1912,15,1580
1912,60,884
1912,89,1640
1912,87,301
1912,103,3071
1912,99,556
1912,49,250
1912,118,1144
1912,96,4683
1912,29,2795
1912,61,335
1912,28,4790
1912,4,607
1912,62,2074
1912,26,2305
1912,11,4903
1912,116,4191
1912,85,4443
1912,38,4473
1912,69,298
1912,50,2728
1912,70,1046
1912,3,1240
1912,51,761
1913,37,4707
1913,3,1146
1913,39,2186
1913,45,1961
1913,33,1439
1913,75,486
1913,48,306
1913,95,495
1913,59,4875
1913,77,4389
1913,17,1305
1913,69,480
1913,82,1094
1913,28,1623
1913,52,4060
1913,114,4163
1913,116,1635
1913,103,1984
1913,108,504
1913,73,1354
1914,74,3457
1914,42,1000
1914,46,3922
1914,63,4806
1914,13,759
1914,82,3426
1914,2,1390
1914,62,970
1914,49,3556
1914,101,1795
1914,91,1083
1914,87,992
1914,117,3119
1914,68,1105
1914,11,4052
1914,96,4618
1914,89,651
1914,59,1160
1914,84,4197
1914,37,652
1914,3,2101
1915,13,3660
1915,91,3087
1915,78,3858
1915,113,2168
1915,57,2063
1915,2,1414
1915,94,3844
1915,26,817
1915,55,523
1915,42,3029
1915,40,1250
1915,86,3539
1915,109,2519
1915,3,3102
1915,59,4775
1915,118,444
1915,66,4322
1915,63,3499
1915,38,4544
1915,92,3399
1916,114,653
1916,50,3529
1916,119,1838
1916,94,1178
1916,92,3728
1916,106,3834
1916,78,1469
1916,91,4697
1916,40,2851
1916,58,3180
1916,35,1574
1916,51,4734
1916,97,1255
1916,43,4632
1916,86,1442
1917,102,3066
1917,11,1151
1917,103,3562
1917,43,4723
1917,84,959
1917,47,452
1917,79,4820
1917,93,2559
1917,58,2878
1917,23,2083
1917,46,1990
1917,72,2521
1917,13,4226
1917,71,871
1917,97,4419
1917,83,817
1917,65,1393
1917,91,3911
1917,116,2133
1917,5,4820
1917,98,685
1917,44,612
1917,22,2988
1917,88,2039
1917,17,775
1917,26,1553
1918,43,4827
1918,106,4469
1918,71,3030
1918,118,3122
1918,54,304
1918,41,4263
1918,14,4198
1918,18,4886
1918,7,1141
1918,58,4383
1918,76,2173
1918,22,4092
1918,115,2754
1918,38,283
1918,72,4838
1918,83,2143
1918,1,4771
1918,111,2232
1918,17,2085
1918,21,4317
1918,102,3434
1918,57,1219
1918,103,434
1918,62,4337
1918,59,4863
1918,24,2458
1919,3,1411
1919,111,2111
1919,112,4315
1919,117,3229
1919,42,3173
1919,92,1607
1919,47,1971
1919,98,4694
1919,29,500
1919,118,1289
1919,75,2068
1919,15,3604
1919,88,1184
1919,41,1169
1920,96,3439
1920,6,603
1920,44,534
1920,82,3319
1920,72,2225
1920,98,2105
1920,2,2238
1920,101,1796
1920,91,1499
1920,86,212
1920,12,1642
1920,40,456
1920,34,4439
1920,52,3476
1920,41,3278
1920,97,3604
1920,18,4707
1920,117,2418
1920,59,1106
1920,15,3304
1920,69,4004
1920,31,3197
1920,120,1100
1921,82,1000
1921,11,2176
1921,104,4693
1921,33,305
1921,26,3979
1921,80,4666
1921,13,1159
1921,27,817
1921,105,2066
1921,79,4244
1921,92,4523
1921,93,708
1921,70,2208
1921,54,2903
1921,5,439
1921,20,1235
1921,53,3222
1921,97,253
1921,7,4709
1921,91,700
1921,46,965
1921,49,2550
1921,37,230
1921,57,1832
1921,71,734
1922,67,740
1922,84,1778
1922,8,471
1922,36,2829
1922,98,300
1922,113,4591
1922,52,4608
1922,28,4726
1922,39,3424
1922,34,1584
1922,27,4903
1922,99,888
1922,92,376
1922,111,3257
1922,102,3025
1922,88,2205
1922,90,4496
1922,63,3099
1922,57,3057
1922,48,1280
1922,43,229
1922,46,3740
1922,9,774
1923,1,1486
1923,88,504
1923,2,958
1923,118,3967
1923,117,3049
1923,101,670
1923,119,4722
1923,29,3765
1923,71,3503
1923,25,3901
1923,64,4822
1923,74,2648
1923,98,686
1923,113,2939
1923,46,238
1923,84,771
1923,81,3116
1923,12,1011
1923,3,1047
1923,54,890
1923,95,3898
1923,109,2988
1923,67,3275
1923,111,2262
1923,116,1175
1924,68,3154
1924,40,3381
1924,77,2314
1924,33,3049
1924,27,1107
1924,106,4178
1924,115,1582
1924,49,4386
1924,16,2905
1924,117,3516
1924,58,4636
1924,3,1019
1924,69,2797
1924,9,1301
1924,92,4812
1924,66,2119
1924,54,3429
1924,11,3554
1924,13,835
1925,27,4325
1925,47,3638
1925,64,3559
1925,36,4569
1925,118,415
1925,73,3389
1925,117,3645
1925,62,3824
1925,16,3816
1925,110,1380
1925,79,1019
1925,55,1292
1925,75,4134
1925,8,1384
1925,96,3890
1925,26,901
1925,18,479
1925,42,3826
1925,11,3554
1925,23,3166
1925,39,2806
1926,25,1758
1926,18,4386
1926,57,4981
1926,78,654
1926,39,3402
1926,104,4796
1926,49,1627
1926,95,246
1926,55,1953
1926,31,811
1926,89,1979
1926,96,4858
1926,67,2731
1926,45,1350
1926,64,3378
1926,1,3633
1926,70,1242
1926,112,713
1926,5,1158
1926,10,202
1927,75,2844
1927,100,2538
1927,115,1936
1927,97,4982
1927,33,2098
1927,2,3813
1927,63,1984
1927,107,2768
1927,52,735
1927,114,3988
1927,87,3265
1927,16,4334
1927,96,4191
1927,113,2935
1927,30,1384
1927,53,3268
1927,89,2876
1927,25,2311
1927,90,1313
1927,112,1866
1927,43,1925
1927,70,3586
1927,40,631
1927,64,2276
1927,39,389
1927,85,3157
1927,62,1971
1928,30,2784
1928,36,2525
1928,96,1731
1928,37,1388
1928,98,429
1928,2,4993
1928,71,1218
1928,97,268
1928,29,587
1928,51,1920
1928,116,4453
1928,78,2247
1928,39,637
1928,118,1763
1928,31,1435
1928,40,1473
1928,109,2556
1928,112,1846
1928,63,3922
1928,74,3559
1928,82,1062
1928,44,1392
1928,76,4451
1929,95,388
1929,13,4284
1929,73,4513
1929,71,4337
1929,89,845
1929,30,1844
1929,64,2364
1929,85,4218
1929,54,672
1929,48,1540
1929,102,2045
1929,40,1688
1929,6,494
1929,119,3384
1929,37,1751
1929,56,2436
1929,47,4096
1929,61,1163
1929,43,2810
1929,91,454
1929,15,2805
1929,87,297
1929,111,390
1929,50,2952
1929,3,3277
1929,62,979
1930,72,626
1930,111,2377
1930,77,4973
1930,22,3510
1930,60,4530
1930,40,4334
1930,15,4870
1930,2,4577
1930,88,4183
1930,51,4009
1930,59,3941
1930,82,3395
1930,78,3066
1930,28,2394
1930,20,3178
1930,14,4618
1930,6,3711
1930,37,3065
1930,30,1789
1930,31,3844
1930,117,717
1930,90,1586
1931,70,2401
1931,96,3525
1931,56,859
1931,62,607
1931,119,3695
1931,67,1083
1931,94,2874
1931,59,2816
1931,68,1913
1931,17,4201
1931,104,2178
1931,53,1321
1931,93,4282
1931,24,4991
1931,89,3338
1931,23,2523
1931,105,2904
1931,52,2023
1931,69,3842
1931,32,3155
1931,118,2449
1931,4,3490
1931,87,1511
1931,80,2410
1931,117,1860
1931,21,469
1931,39,1921
1931,112,2940
1931,42,2299
1931,60,1490
1931,49,1082
1931,84,4537
1931,71,4649
1931,1,2946
1931,33,2354
1932,106,481
1932,23,1898
1932,119,1931
1932,4,2583
1932,114,483
1932,19,2857
1932,91,993
1932,82,1362
1932,38,3587
1932,84,2639
1932,66,2442
1932,13,586
1932,101,3141
1932,12,1035
1932,52,3874
1932,115,2955
1932,10,4862
1932,76,1230
1933,33,2420
1933,47,959
1933,34,4162
1933,11,3101
1933,117,3993
1933,43,3056
1933,103,3718
1933,14,4164
1933,115,4607
1933,7,4361
1933,2,1377
1933,104,3083
1933,16,2110
1933,40,4877
1933,83,225
1933,19,1303
1933,77,1732
1933,58,2122
1933,55,3939
1934,4,2555
1934,41,4812
1934,113,1719
1934,36,4176
1934,48,2910
1934,102,3057
1934,27,3627
1934,104,4033
1934,34,776
1934,6,200
1934,105,3744
1934,118,1950
1934,63,633
1934,87,4020
1934,80,4151
1934,21,3984
1934,57,665
1934,83,3090
1934,67,427
1934,49,913
1934,107,2933
1935,49,1036
1935,83,3313
1935,102,2908
1935,112,620
1935,57,1856
1935,92,1546
1935,96,3666
1935,86,2946
1935,71,4778
1935,42,2936
1935,25,1599
1935,28,236
1935,46,1355
1935,81,662
1935,75,4689
1935,68,910
1935,89,1528
1935,115,4352
1935,120,3152
1935,88,4954
1935,103,1311
1935,114,3257
1936,87,1102
1936,49,654
1936,70,2329
1936,3,2945
1936,65,603
1936,118,1913
1936,72,4027
1936,90,3704
1936,108,4913
1936,34,2505
1936,91,2015
1936,33,3052
1936,54,4085
1936,71,4244
1936,25,3146
1936,86,4700
1936,105,2970
1936,14,3289
1936,93,2522
1936,74,1927
1936,19,4741
1936,47,3203
1936,66,4108
1936,26,3546
1936,80,1140
1936,39,4175
1936,58,3535
1936,104,4178
1936,1,2058
1936,96,4849
1936,13,4395
1937,34,3737
1937,21,2461
1937,20,1095
1937,81,2283
1937,8,4859
1937,11,2059
1937,77,4005
1937,92,573
1937,9,1258
1937,30,1014
1937,35,4108
1937,60,3232
1937,3,4789
1937,16,889
1937,39,780
1937,71,2075
1937,7,892
1937,116,2389
1937,59,3696
1937,82,1863
1937,50,298
1937,68,4597
1937,19,1833
1937,117,1652
1937,58,3902
1937,61,4932
1938,108,4632
1938,90,4158
1938,11,3489
1938,6,560
1938,2,2810
1938,102,3527
1938,57,1247
1938,20,1594
1938,42,1992
1938,73,4793
1938,94,1068
1938,17,639
1938,49,1041
1938,58,771
1938,51,3358
1938,21,4941
1938,53,1584
1938,66,3766
1938,77,810
1938,86,3443
1938,18,1069
1938,110,2114
1938,67,2450
1938,118,4783
1938,61,4176
1939,110,1083
1939,44,374
1939,70,2305
1939,120,3124
1939,55,2640
1939,25,4401
1939,115,3295
1939,31,3689
1939,86,1697
1939,18,4356
1939,76,2367
1939,1,4930
1939,13,2582
1939,112,4701
1939,79,1050
1939,27,2032
